roll_sin,roll_cos,pitch_sin,pitch_cos
0.001036381487672,0.999999462956562,0.004198605214865,0.99999118581828
0.003024438279774,0.999995426376087,-0.007060565463554,0.999975073897012
-0.001865852732357,0.999998259295275,-0.030818296731217,0.999525003482447
-0.004922134902898,0.999987886220627,-0.036332936448303,0.999339740893478
0.007481262602522,0.999972014963355,-0.0168823956658,0.999857482202631
-0.001695664920288,0.999998562359206,0.001377150631271,0.99999905172762
-0.006912179446393,0.999976110602299,-0.003951588919054,0.999992192442028
0.008214973876809,0.999966256532791,-0.025441642493201,0.999676309025701
-0.001878992527314,0.999998234691983,-0.034171233477348,0.999415992869154
-0.004598248122904,0.999989428001217,-0.020670932189072,0.999786333454521
0.004720581807585,0.999988857991627,-0.0028471062135,0.999995946984891
-0.000130199039714,0.999999991524105,-0.003404234834446,0.999994205575808
-0.003131483888207,0.999995096892309,-0.020240185117964,0.999795146470711
0.001336065948801,0.999999107463492,-0.03312999701164,0.999451050976489
0.001438727280613,0.99999896503137,-0.026465787923885,0.999649719686635
-0.000876694505141,0.999999615703298,-0.006342763704219,0.999979884471979
-0.000932510374357,0.999999565212106,-0.002359662686171,0.999997215992128
4.11971778307768E-05,0.999999999151396,-0.016220684966107,0.999868436035077
0.002117996924139,0.999997757041999,-0.031149317259866,0.999514742279595
-0.002345436251428,0.999997249460612,-0.028304060263736,0.999599359830021
-0.000595024130913,0.999999822973126,-0.011098132005276,0.999938413836569
0.002957288063736,0.999995627214093,-0.002748211565349,0.999996223659466
-0.001417290664453,0.999998995643082,-0.013961174412962,0.99990253805509
-0.002478072393604,0.999996929573892,-0.028295552281533,0.999599600700742
0.003427313178233,0.999994126744942,-0.028691721087837,0.999588307825286
-0.000439502956795,0.999999903418571,-0.01531913003031,0.999882655242661
-0.002296455345061,0.999997363142948,-0.004476682661235,0.999989979605971
0.001130108387602,0.999999361427312,-0.010874556095732,0.999940870266698
0.001723046076256,0.999998515555008,-0.026678393241642,0.999644068323343
-0.002256661709443,0.999997453735723,-0.028768817240752,0.999586091917334
-0.000490174422113,0.999999879864511,-0.01878882907123,0.999823474370417
0.002535186810831,0.999996786408754,-0.005275870649735,0.999986082497595
-0.001457869328726,0.999998937307946,-0.009312061177859,0.999956641818344
-0.001052081361545,0.999999446562251,-0.022988832208335,0.999735721875385
0.001216800566483,0.999999259697917,-0.028300075911395,0.999599472640622
0.000528465521556,0.999999860362086,-0.020047645892667,0.999799025751757
-0.001222362890393,0.999999252914203,-0.008483103516291,0.999964017830008
-0.00077456430828,0.999999700025021,-0.007881602238996,0.999968939690702
0.002924780854646,0.999995722819329,-0.020386807643245,0.999792167439872
-0.002174910547566,0.999997634879258,-0.028380689325458,0.999597187107593
-0.000683787102583,0.999999766217572,-0.021953017033057,0.999759003481912
0.001700760057422,0.999998553706567,-0.011302644260127,0.999936123076234
7.48281404233932E-05,0.999999997200375,-0.007288836469439,0.99997343607864
-0.001986571257332,0.999998026765373,-0.017991400690492,0.999838141651535
0.000904440614608,0.999999590993504,-0.027536175622165,0.999620807622623
0.00183971246823,0.999998307727585,-0.022015622317023,0.999757626814617
-0.002788759305065,0.999996111403209,-0.011154142117436,0.999937790621809
0.000865044706077,0.999999625848758,-0.006786822197965,0.999976969257019
0.000832741961929,0.999999653270352,-0.016520818531777,0.999863521964393
-0.000285536535308,0.999999959234443,-0.027899916431896,0.999610721562696
-0.001492479822349,0.999998886251369,-0.024640960491951,0.999696365436043
0.001532536151215,0.999998825665783,-0.01331637410772,0.999911333159408
3.83240788742584E-05,0.999999999265632,-0.007092457334684,0.999974848208172
-0.001042090931743,0.999999457023097,-0.014859976145644,0.99988958445868
-7.32776017277801E-05,0.999999997315197,-0.025386507255467,0.999677710689484
0.001399265387408,0.999999021027709,-0.026447487978958,0.999650204011185
-0.000862996705638,0.999999627618274,-0.013687861639294,0.999906316833604
-0.001302874956366,0.999999151258064,-0.00725537497914,0.99997367942057
0.001863408513835,0.999998263852848,-0.012161051370817,0.999926051680601
0.000187191319021,0.999999982479705,-0.024956303177011,0.999688542963126
-0.002502603968541,0.999996868481785,-0.026070584692333,0.999660104542439
